Date,UserID,CourseID,Event
2022-01-22 19:56:46,937,354,view_course
2022-01-22 19:56:52,807,45,view_course
2022-01-22 19:59:47,807,45,rundown
2022-01-22 20:00:00,807,45,institution
2022-01-22 20:43:31,1436,371,view_course
2022-01-22 20:43:45,1436,371,detailed_description
2022-01-22 20:44:20,1436,371,rundown
2022-01-22 20:56:32,1009,332,view_course
2022-01-22 20:56:55,1009,332,rundown
2022-01-22 20:57:08,1009,332,teacher_profile
2022-01-22 21:05:58,1470,83,view_course
2022-01-22 21:06:35,1470,83,teacher_profile
2022-01-22 21:16:53,1478,283,view_course
2022-01-22 21:19:39,1478,283,teacher_profile
2022-01-22 21:19:40,939,335,view_course
2022-01-22 21:20:26,939,335,detailed_description
2022-01-22 21:46:50,432,244,view_course
2022-01-22 21:54:45,1505,123,view_course
2022-01-22 22:18:07,904,23,view_course
2022-01-22 22:19:46,904,23,rundown
2022-01-22 22:35:39,1162,194,view_course
2022-01-22 22:37:05,578,185,view_course
2022-01-22 22:37:16,128,84,view_course
2022-01-22 22:38:15,578,185,detailed_description
2022-01-22 22:38:59,128,84,institution
2022-01-22 22:40:01,578,185,rundown
2022-01-22 22:40:07,578,185,teacher_profile
2022-01-22 22:52:57,883,320,view_course
2022-01-22 22:54:51,883,320,teacher_profile
2022-01-22 23:03:58,1340,111,view_course
2022-01-22 23:41:17,617,259,view_course
2022-01-22 23:55:13,496,309,view_course
2022-01-22 23:56:22,496,309,detailed_description
2022-01-23 00:04:01,552,71,view_course
2022-01-23 00:06:22,552,71,rundown
2022-01-23 00:32:26,33,40,view_course
2022-01-23 00:45:35,630,139,view_course
2022-01-23 00:48:01,630,139,detailed_description
2022-01-23 00:48:36,630,139,teacher_profile
2022-01-23 00:57:30,1273,344,view_course
2022-01-23 00:58:27,1273,344,detailed_description
2022-01-23 01:07:48,1115,185,view_course
2022-01-23 01:10:14,1115,185,teacher_profile
2022-01-23 01:12:55,1564,171,view_course
2022-01-23 01:41:34,1042,382,view_course
2022-01-23 01:48:29,1060,233,view_course
2022-01-23 01:52:12,984,77,view_course
2022-01-23 01:52:32,984,77,rundown
2022-01-23 02:09:34,45,80,view_course
2022-01-23 02:11:24,65,194,view_course
2022-01-23 02:19:09,1107,394,view_course
2022-01-23 02:53:53,884,30,view_course
2022-01-23 02:55:30,884,30,teacher_profile
2022-01-23 02:55:58,513,134,view_course
2022-01-23 03:05:34,14,299,view_course
2022-01-23 03:12:36,419,162,view_course
2022-01-23 03:13:15,419,162,rundown
2022-01-23 03:22:15,348,108,view_course
2022-01-23 03:23:35,1311,171,view_course
2022-01-23 03:25:04,348,108,detailed_description
2022-01-23 03:25:27,1311,171,rundown
2022-01-23 03:26:40,1311,171,institution
2022-01-23 03:27:09,348,108,rundown
2022-01-23 03:27:27,348,108,institution
2022-01-23 03:35:30,92,37,view_course
2022-01-23 03:36:49,92,37,teacher_profile
2022-01-23 03:48:02,1568,52,view_course
2022-01-23 03:50:13,1568,52,institution
2022-01-23 04:29:41,150,327,view_course
2022-01-23 04:30:33,150,327,teacher_profile
2022-01-23 04:31:04,33,264,view_course
2022-01-23 04:31:54,1250,220,view_course
2022-01-23 04:32:39,1250,220,detailed_description
2022-01-23 04:33:13,1250,220,rundown
2022-01-23 05:12:12,816,14,view_course
2022-01-23 05:13:38,816,14,detailed_description
2022-01-23 05:16:32,816,14,rundown
2022-01-23 05:45:21,777,238,view_course
2022-01-23 05:45:44,256,288,view_course
2022-01-23 05:46:35,256,288,teacher_profile
2022-01-23 05:47:49,777,238,detailed_description
2022-01-23 05:48:41,777,238,rundown
2022-01-23 06:01:40,429,169,view_course
2022-01-23 06:04:11,429,169,rundown
2022-01-23 06:08:49,1420,162,view_course
2022-01-23 06:16:57,1282,127,view_course
2022-01-23 06:17:19,1282,127,rundown
2022-01-23 06:25:58,773,165,view_course
2022-01-23 06:27:03,773,165,rundown
2022-01-23 06:29:25,773,165,teacher_profile
2022-01-23 06:29:42,1017,133,view_course
2022-01-23 06:29:54,1017,133,rundown
2022-01-23 06:31:23,1017,133,institution
2022-01-23 06:32:37,635,392,view_course
2022-01-23 06:35:15,635,392,teacher_profile
2022-01-23 06:40:56,1245,0,view_course
2022-01-23 06:41:29,1245,0,institution
2022-01-23 06:52:41,767,279,view_course
2022-01-23 06:54:12,535,339,view_course
2022-01-23 06:54:54,535,339,detailed_description
2022-01-23 06:54:56,170,154,view_course
2022-01-23 06:55:17,170,154,detailed_description
2022-01-23 06:55:37,767,279,teacher_profile
2022-01-23 06:55:58,535,339,institution
2022-01-23 07:06:44,554,197,view_course
2022-01-23 07:09:40,554,197,rundown
2022-01-23 07:10:07,554,197,teacher_profile
2022-01-23 07:11:03,554,197,institution
2022-01-23 07:20:33,1264,5,view_course
2022-01-23 07:20:46,1264,5,detailed_description
2022-01-23 07:21:49,1264,5,rundown
2022-01-23 07:22:39,926,388,view_course
2022-01-23 07:48:53,1135,0,view_course
2022-01-23 07:50:25,1135,0,detailed_description
2022-01-23 07:52:14,1135,0,rundown
2022-01-23 08:15:02,627,4,view_course
2022-01-23 08:18:10,378,148,view_course
2022-01-23 08:20:48,378,148,rundown
2022-01-23 08:23:17,216,124,view_course
2022-01-23 08:24:37,216,124,teacher_profile
2022-01-23 08:36:24,601,42,view_course
2022-01-23 08:38:06,601,42,teacher_profile
2022-01-23 09:05:39,999,32,view_course
2022-01-23 09:06:14,999,32,teacher_profile
2022-01-23 09:43:35,747,223,view_course
2022-01-23 09:44:17,747,223,detailed_description
2022-01-23 09:45:11,747,223,rundown
2022-01-23 09:45:34,747,223,institution
2022-01-23 09:46:34,226,300,view_course
2022-01-23 09:48:11,170,80,view_course
2022-01-23 09:48:18,226,300,rundown
2022-01-23 09:48:45,170,80,rundown
2022-01-23 09:51:24,524,338,view_course
2022-01-23 09:53:00,524,338,rundown
2022-01-23 09:53:36,524,338,teacher_profile
2022-01-23 09:55:21,524,338,institution
2022-01-23 10:02:48,633,382,view_course
2022-01-23 10:05:15,633,382,institution
2022-01-23 10:09:00,318,107,view_course
2022-01-23 10:24:07,187,9,view_course
2022-01-23 10:26:08,515,328,view_course
2022-01-23 10:26:44,187,9,detailed_description
2022-01-23 10:26:48,515,328,rundown
2022-01-23 10:27:16,187,9,institution
2022-01-23 10:46:44,121,195,view_course
2022-01-23 10:48:19,121,195,detailed_description
2022-01-23 10:48:40,419,189,view_course
2022-01-23 10:48:56,419,189,detailed_description
2022-01-23 10:49:04,321,3,view_course
2022-01-23 10:49:29,121,195,institution
2022-01-23 10:50:42,321,3,rundown
2022-01-23 10:56:08,943,337,view_course
2022-01-23 10:57:01,943,337,detailed_description
2022-01-23 10:58:19,943,337,teacher_profile
2022-01-23 11:00:19,943,337,institution
2022-01-23 11:03:52,139,360,view_course
2022-01-23 11:04:36,139,360,rundown
2022-01-23 11:06:54,1018,122,view_course
2022-01-23 11:07:33,1018,122,detailed_description
2022-01-23 11:18:03,935,344,view_course
2022-01-23 11:18:55,172,307,view_course
2022-01-23 11:20:46,172,307,detailed_description
2022-01-23 11:22:17,172,307,rundown
2022-01-23 11:23:28,677,119,view_course
2022-01-23 11:25:06,677,119,detailed_description
2022-01-23 11:25:48,677,119,rundown
2022-01-23 11:27:06,677,119,teacher_profile
2022-01-23 11:39:33,298,219,view_course
2022-01-23 11:42:56,437,351,view_course
2022-01-23 11:44:39,437,351,rundown
2022-01-23 11:51:02,308,362,view_course
2022-01-23 12:16:02,1213,32,view_course
2022-01-23 12:16:33,595,105,view_course
2022-01-23 12:17:04,1213,32,rundown
2022-01-23 12:17:26,595,105,rundown
2022-01-23 12:18:14,1213,32,institution
2022-01-23 12:26:30,250,43,view_course
2022-01-23 12:28:02,250,43,institution
2022-01-23 12:38:35,395,79,view_course
2022-01-23 12:41:22,395,79,institution
2022-01-23 12:41:34,330,160,view_course
2022-01-23 12:43:31,330,160,rundown
2022-01-23 12:43:46,330,160,institution
2022-01-23 12:53:33,1534,74,view_course
2022-01-23 12:55:00,1161,80,view_course
2022-01-23 12:55:00,1515,351,view_course
2022-01-23 12:55:06,1161,80,institution
2022-01-23 12:55:56,1515,351,detailed_description
2022-01-23 12:56:19,1515,351,rundown
2022-01-23 12:57:28,1515,351,teacher_profile
2022-01-23 13:00:11,580,143,view_course
2022-01-23 13:02:13,1262,312,view_course
2022-01-23 13:02:57,580,143,detailed_description
2022-01-23 13:04:03,783,294,view_course
2022-01-23 13:04:31,408,247,view_course
2022-01-23 13:05:15,975,247,view_course
2022-01-23 13:05:19,783,294,detailed_description
2022-01-23 13:05:53,1477,55,view_course
2022-01-23 13:07:32,783,294,rundown
2022-01-23 13:08:44,1477,55,institution
2022-01-23 13:11:59,358,252,view_course
2022-01-23 13:15:20,233,138,view_course
2022-01-23 13:17:09,233,138,teacher_profile
2022-01-23 13:18:59,456,198,view_course
2022-01-23 13:19:43,456,198,detailed_description
2022-01-23 13:21:17,456,198,rundown
2022-01-23 13:23:53,927,32,view_course
2022-01-23 13:24:44,927,32,rundown
2022-01-23 13:26:01,838,117,view_course
2022-01-23 13:27:57,838,117,detailed_description
2022-01-23 13:31:42,628,269,view_course
2022-01-23 13:31:52,628,269,detailed_description
2022-01-23 13:33:38,628,269,teacher_profile
2022-01-23 13:36:11,628,269,institution
2022-01-23 13:38:49,1396,328,view_course
2022-01-23 13:39:29,619,227,view_course
2022-01-23 13:40:22,619,227,institution
2022-01-23 13:40:32,1396,328,institution
2022-01-23 13:45:34,377,12,view_course
2022-01-23 14:00:30,1119,15,view_course
2022-01-23 14:01:33,1119,15,teacher_profile
2022-01-23 14:04:20,1119,15,institution
2022-01-23 14:11:34,1503,79,view_course
2022-01-23 14:33:39,82,275,view_course
2022-01-23 14:37:23,1290,5,view_course
2022-01-23 14:39:00,1290,5,detailed_description
2022-01-23 14:40:38,648,132,view_course
2022-01-23 14:41:48,1290,5,teacher_profile
2022-01-23 14:43:24,648,132,teacher_profile
2022-01-23 14:43:57,997,313,view_course
2022-01-23 14:46:35,997,313,detailed_description
2022-01-23 14:51:18,1140,295,view_course
2022-01-23 14:58:02,1505,207,view_course
2022-01-23 15:05:17,901,162,view_course
2022-01-23 15:06:54,901,162,detailed_description
2022-01-23 15:15:54,1180,189,view_course
2022-01-23 15:22:40,1041,29,view_course
2022-01-23 15:24:29,1441,4,view_course
2022-01-23 15:24:31,1041,29,detailed_description
2022-01-23 15:36:29,621,287,view_course
2022-01-23 15:36:51,621,287,rundown
2022-01-23 15:38:28,621,287,institution
2022-01-23 15:56:19,1541,17,view_course
2022-01-23 15:59:02,1541,17,rundown
2022-01-23 16:00:55,1541,17,teacher_profile
2022-01-23 16:03:37,1570,185,view_course
2022-01-23 16:11:01,389,36,view_course
2022-01-23 16:13:20,389,36,teacher_profile
2022-01-23 16:27:17,230,317,view_course
2022-01-23 16:29:18,230,317,detailed_description
2022-01-23 16:29:40,230,317,rundown
2022-01-23 16:32:27,230,317,teacher_profile
2022-01-23 17:09:00,253,287,view_course
2022-01-23 17:25:27,789,335,view_course
2022-01-23 17:25:37,789,335,rundown
2022-01-23 17:38:47,1256,215,view_course
2022-01-23 17:40:54,1256,215,institution
2022-01-23 17:45:08,1315,103,view_course
2022-01-23 17:55:19,1425,334,view_course
2022-01-23 17:57:04,1063,327,view_course
2022-01-23 17:59:55,1063,327,rundown
2022-01-23 18:08:39,170,255,view_course
2022-01-23 18:09:56,170,255,detailed_description
2022-01-23 18:12:27,170,255,rundown
2022-01-23 18:27:00,762,101,view_course
2022-01-23 18:29:10,762,101,rundown
2022-01-23 18:59:16,339,331,view_course
2022-01-23 18:59:35,1317,131,view_course
2022-01-23 19:00:04,339,331,rundown
2022-01-23 19:01:36,339,331,teacher_profile
2022-01-23 19:02:00,1317,131,institution
2022-01-23 19:17:48,105,292,view_course
2022-01-23 19:19:38,105,292,detailed_description
2022-01-23 19:31:52,1246,49,view_course
2022-01-23 19:32:35,368,335,view_course
2022-01-23 19:33:07,1246,49,rundown
2022-01-23 19:33:08,368,335,institution
2022-01-23 19:35:49,1130,94,view_course
2022-01-23 19:37:09,223,103,view_course
2022-01-23 19:38:16,223,103,detailed_description
2022-01-23 19:39:32,352,373,view_course
2022-01-23 19:39:51,352,373,detailed_description
2022-01-23 19:39:58,89,229,view_course
2022-01-23 20:01:31,1544,35,view_course
2022-01-23 20:14:46,198,52,view_course
2022-01-23 20:15:15,700,240,view_course
2022-01-23 20:17:36,198,52,detailed_description
2022-01-23 20:18:55,291,235,view_course
2022-01-23 20:20:59,291,235,detailed_description
2022-01-23 20:22:01,291,235,teacher_profile
2022-01-23 20:38:22,1360,290,view_course
2022-01-23 20:39:57,1360,290,rundown
2022-01-23 20:40:28,1360,290,teacher_profile
2022-01-23 20:49:29,38,236,view_course
2022-01-23 20:51:24,38,236,detailed_description
2022-01-23 20:53:57,38,236,institution
2022-01-23 21:15:10,387,182,view_course
2022-01-23 21:18:01,387,182,rundown
2022-01-23 21:34:11,284,176,view_course
2022-01-23 21:34:48,800,16,view_course
2022-01-23 21:35:03,284,176,detailed_description
2022-01-23 21:37:42,800,16,detailed_description
2022-01-23 21:38:47,800,16,rundown
2022-01-23 21:55:28,195,37,view_course
2022-01-23 21:57:06,195,37,rundown
2022-01-23 21:58:45,1063,105,view_course
2022-01-23 21:59:50,1063,105,rundown
2022-01-23 22:25:32,1206,363,view_course
2022-01-23 22:28:00,1206,363,institution
2022-01-23 22:41:24,1411,4,view_course
2022-01-23 22:41:39,921,48,view_course
2022-01-23 22:42:12,921,48,institution
2022-01-23 23:02:51,351,15,view_course
2022-01-23 23:03:56,1140,117,view_course
2022-01-23 23:04:45,1140,117,rundown
2022-01-23 23:05:18,1140,117,institution
2022-01-23 23:16:25,1292,388,view_course
2022-01-23 23:18:06,784,351,view_course
2022-01-23 23:18:58,1292,388,detailed_description
2022-01-23 23:20:47,784,351,detailed_description
2022-01-23 23:21:20,784,351,institution
2022-01-23 23:27:40,481,51,view_course
2022-01-23 23:29:45,481,51,detailed_description
2022-01-23 23:51:43,1458,57,view_course
2022-01-23 23:52:11,1458,57,detailed_description
2022-01-23 23:53:16,264,333,view_course
2022-01-23 23:53:31,1458,57,rundown
2022-01-23 23:53:43,249,352,view_course
2022-01-23 23:55:13,264,333,teacher_profile
2022-01-23 23:56:20,223,370,view_course
2022-01-23 23:56:54,223,370,rundown
2022-01-23 23:57:31,264,333,institution
2022-01-24 00:06:14,599,352,view_course
2022-01-24 00:07:16,599,352,detailed_description
2022-01-24 00:08:46,1013,140,view_course
2022-01-24 00:10:25,941,286,view_course
2022-01-24 00:11:20,62,396,view_course
2022-01-24 00:17:32,781,131,view_course
2022-01-24 00:18:37,240,149,view_course
2022-01-24 00:19:17,781,131,rundown
2022-01-24 00:20:19,240,149,rundown
2022-01-24 00:20:41,781,131,teacher_profile
2022-01-24 00:22:58,240,149,teacher_profile
2022-01-24 00:25:14,1080,134,view_course
2022-01-24 00:26:23,1080,134,detailed_description
2022-01-24 00:41:14,153,388,view_course
2022-01-24 00:45:36,1561,269,view_course
2022-01-24 00:47:13,1561,269,teacher_profile
2022-01-24 00:48:16,1206,256,view_course
2022-01-24 00:49:25,1561,269,institution
2022-01-24 00:53:51,1001,369,view_course
2022-01-24 00:54:23,1001,369,teacher_profile
2022-01-24 00:55:05,500,321,view_course
2022-01-24 00:55:11,1161,368,view_course
2022-01-24 00:55:25,1161,368,detailed_description
2022-01-24 00:56:37,1302,61,view_course
2022-01-24 00:57:31,1302,61,rundown
2022-01-24 01:20:53,1224,326,view_course
2022-01-24 01:22:19,1082,131,view_course
2022-01-24 01:23:44,1224,326,rundown
2022-01-24 01:26:15,1224,326,teacher_profile
2022-01-24 01:42:51,864,284,view_course
2022-01-24 01:45:01,665,315,view_course
2022-01-24 01:49:16,257,323,view_course
2022-01-24 01:50:33,257,323,institution
2022-01-24 02:08:25,906,9,view_course
2022-01-24 02:16:55,1469,209,view_course
2022-01-24 02:17:03,1469,98,view_course
2022-01-24 02:18:07,1469,98,rundown
2022-01-24 02:19:54,1469,98,institution
2022-01-24 02:32:00,1164,257,view_course
2022-01-24 02:37:47,748,234,view_course
2022-01-24 02:39:53,748,234,institution
2022-01-24 02:41:17,1211,37,view_course
2022-01-24 02:42:38,1211,37,rundown
2022-01-24 02:45:16,908,26,view_course
2022-01-24 02:46:29,908,26,teacher_profile
2022-01-24 02:49:22,1391,37,view_course
2022-01-24 03:02:30,25,297,view_course
2022-01-24 03:05:16,25,297,teacher_profile
2022-01-24 03:07:51,25,297,institution
2022-01-24 03:10:05,65,244,view_course
2022-01-24 03:11:24,65,244,rundown
2022-01-24 03:17:38,684,87,view_course
2022-01-24 03:19:06,684,87,institution
2022-01-24 03:23:38,1151,314,view_course
2022-01-24 03:24:15,864,246,view_course
2022-01-24 03:26:13,1151,314,teacher_profile
2022-01-24 03:29:42,1172,160,view_course
2022-01-24 03:31:24,1172,160,rundown
2022-01-24 03:34:22,1172,160,institution
2022-01-24 03:35:17,990,125,view_course
2022-01-24 03:40:37,805,350,view_course
2022-01-24 03:41:26,805,350,detailed_description
2022-01-24 04:00:43,1040,111,view_course
2022-01-24 04:00:50,839,22,view_course
2022-01-24 04:00:57,1040,111,detailed_description
2022-01-24 04:01:42,839,22,rundown
2022-01-24 04:02:42,1040,111,rundown
2022-01-24 04:13:28,359,353,view_course
2022-01-24 04:14:03,359,353,detailed_description
2022-01-24 04:41:44,856,349,view_course
2022-01-24 04:44:38,856,349,rundown
2022-01-24 04:50:46,916,158,view_course
2022-01-24 04:51:15,584,10,view_course
2022-01-24 04:51:56,916,158,detailed_description
2022-01-24 04:57:37,632,286,view_course
2022-01-24 05:00:12,632,286,rundown
2022-01-24 05:04:55,1446,396,view_course
2022-01-24 05:05:17,1446,396,detailed_description
2022-01-24 05:06:03,1446,396,teacher_profile
2022-01-24 05:09:02,1446,396,institution
2022-01-24 05:17:25,784,174,view_course
2022-01-24 05:29:51,382,381,view_course
2022-01-24 05:31:06,382,381,rundown
2022-01-24 05:43:18,1220,121,view_course
2022-01-24 05:45:28,648,202,view_course
2022-01-24 05:46:01,648,202,detailed_description
2022-01-24 05:48:21,648,202,rundown
2022-01-24 05:57:15,295,258,view_course
2022-01-24 05:59:05,44,296,view_course
2022-01-24 05:59:38,295,258,teacher_profile
2022-01-24 06:01:07,44,296,detailed_description
2022-01-24 06:15:24,485,379,view_course
2022-01-24 06:17:04,485,379,rundown
2022-01-24 06:19:41,345,68,view_course
2022-01-24 06:30:11,143,246,view_course
2022-01-24 06:30:22,143,246,detailed_description
2022-01-24 06:33:42,1420,282,view_course
2022-01-24 06:35:27,1420,282,teacher_profile
2022-01-24 06:42:29,1515,224,view_course
2022-01-24 06:43:59,1515,224,detailed_description
2022-01-24 06:46:56,1515,224,teacher_profile
2022-01-24 07:00:20,888,173,view_course
2022-01-24 07:04:42,1539,248,view_course
2022-01-24 07:08:58,471,374,view_course
2022-01-24 07:11:28,710,161,view_course
2022-01-24 07:11:52,710,161,rundown
2022-01-24 07:13:50,710,161,teacher_profile
2022-01-24 07:20:20,1508,202,view_course
2022-01-24 07:21:41,1508,202,rundown
2022-01-24 07:21:57,1508,202,institution
2022-01-24 07:44:48,434,218,view_course
2022-01-24 07:46:57,434,218,detailed_description
2022-01-24 07:48:44,344,117,view_course
2022-01-24 07:51:21,344,117,rundown
2022-01-24 07:55:15,694,156,view_course
2022-01-24 08:05:47,1385,135,view_course
2022-01-24 08:06:25,1385,135,detailed_description
2022-01-24 08:07:02,1385,135,teacher_profile
2022-01-24 08:14:54,734,29,view_course
2022-01-24 08:15:15,734,29,rundown
2022-01-24 08:19:55,103,274,view_course
2022-01-24 08:20:48,1272,46,view_course
2022-01-24 08:21:59,365,224,view_course
2022-01-24 08:23:40,365,224,detailed_description
2022-01-24 08:27:58,1318,279,view_course
2022-01-24 08:28:36,1318,279,detailed_description
2022-01-24 08:30:51,1318,279,rundown
2022-01-24 08:53:24,326,243,view_course
2022-01-24 08:53:52,326,243,detailed_description
2022-01-24 09:07:48,404,281,view_course
2022-01-24 09:25:29,392,357,view_course
2022-01-24 09:25:31,836,53,view_course
2022-01-24 09:37:21,776,266,view_course
2022-01-24 09:37:32,776,266,institution
2022-01-24 09:40:59,1013,215,view_course
2022-01-24 09:46:45,1256,200,view_course
2022-01-24 10:01:38,330,326,view_course
2022-01-24 10:05:14,602,376,view_course
2022-01-24 10:08:31,48,42,view_course
2022-01-24 10:12:02,1279,285,view_course
2022-01-24 10:12:50,1279,285,rundown
2022-01-24 10:22:24,782,269,view_course
2022-01-24 10:22:59,782,269,detailed_description
2022-01-24 10:31:52,85,53,view_course
2022-01-24 10:44:51,104,92,view_course
2022-01-24 10:47:10,104,92,detailed_description
2022-01-24 10:48:17,104,92,rundown
2022-01-24 11:04:06,1011,208,view_course
2022-01-24 11:38:44,183,152,view_course
2022-01-24 11:44:07,1394,11,view_course
2022-01-24 11:53:25,586,253,view_course
2022-01-24 11:54:37,586,253,detailed_description
2022-01-24 11:55:11,586,253,rundown
2022-01-24 12:17:59,277,212,view_course
2022-01-24 12:28:31,1105,264,view_course
2022-01-24 12:28:59,1105,264,teacher_profile
2022-01-24 12:30:11,1105,264,institution
2022-01-24 12:49:16,369,160,view_course
2022-01-24 12:50:16,369,160,institution
2022-01-24 13:15:18,1011,373,view_course
2022-01-24 13:18:37,1089,286,view_course
2022-01-24 13:18:51,1089,286,detailed_description
2022-01-24 13:19:11,1089,286,institution
2022-01-24 13:24:56,996,22,view_course
2022-01-24 13:25:55,617,79,view_course
2022-01-24 13:26:23,996,22,rundown
2022-01-24 13:30:34,807,4,view_course
2022-01-24 13:51:31,1087,53,view_course
2022-01-24 13:56:17,514,313,view_course
2022-01-24 13:57:47,39,216,view_course
2022-01-24 13:58:07,39,216,teacher_profile
2022-01-24 13:58:32,514,313,rundown
2022-01-24 14:15:56,1254,314,view_course
2022-01-24 14:18:04,1254,314,rundown
2022-01-24 14:21:32,1417,362,view_course
2022-01-24 14:23:26,157,33,view_course
2022-01-24 14:26:25,157,33,detailed_description
2022-01-24 14:27:23,157,33,rundown
2022-01-24 14:27:46,157,33,institution
2022-01-24 14:39:06,1455,317,view_course
2022-01-24 14:39:55,1455,317,rundown
2022-01-24 15:05:12,1462,202,view_course
2022-01-24 15:05:41,1462,202,rundown
2022-01-24 15:06:21,864,285,view_course
2022-01-24 15:06:22,1462,202,teacher_profile
2022-01-24 15:22:45,302,309,view_course
2022-01-24 15:24:58,302,309,detailed_description
2022-01-24 15:33:35,747,207,view_course
2022-01-24 15:40:56,1286,99,view_course
2022-01-24 15:42:53,1286,99,detailed_description
2022-01-24 15:48:46,1117,40,view_course
2022-01-24 15:56:17,120,371,view_course
2022-01-24 15:56:27,120,371,detailed_description
2022-01-24 15:58:20,308,234,view_course
2022-01-24 15:58:59,308,234,detailed_description
2022-01-24 16:00:39,308,234,teacher_profile
2022-01-24 16:07:44,42,94,view_course
2022-01-24 16:10:38,42,94,institution
2022-01-24 16:30:49,1251,326,view_course
2022-01-24 16:32:18,298,234,view_course
2022-01-24 16:32:43,1251,326,institution
2022-01-24 16:56:47,1453,337,view_course
2022-01-24 16:57:16,174,110,view_course
2022-01-24 16:59:34,1590,335,view_course
2022-01-24 17:00:46,1581,334,view_course
2022-01-24 17:02:17,1581,334,detailed_description
2022-01-24 17:04:44,1581,334,teacher_profile
2022-01-24 17:05:47,1581,334,institution
2022-01-24 17:14:59,1092,86,view_course
2022-01-24 17:24:24,685,343,view_course
2022-01-24 17:29:22,707,365,view_course
2022-01-24 17:39:04,286,11,view_course
2022-01-24 17:41:28,286,11,detailed_description
2022-01-24 17:53:07,377,380,view_course
2022-01-24 17:55:55,377,380,detailed_description
2022-01-24 18:16:55,258,79,view_course
2022-01-24 18:22:44,1010,187,view_course
2022-01-24 18:26:27,1564,161,view_course
2022-01-24 18:29:05,1564,161,detailed_description
2022-01-24 18:35:25,349,204,view_course
2022-01-24 18:36:54,349,204,teacher_profile
2022-01-24 18:57:01,1032,263,view_course
2022-01-24 18:57:52,1032,263,rundown
2022-01-24 19:34:58,272,252,view_course
2022-01-24 19:56:48,371,32,view_course
2022-01-24 20:15:47,360,9,view_course
2022-01-24 20:16:56,360,9,rundown
2022-01-24 20:19:31,360,9,teacher_profile
2022-01-24 20:40:47,72,332,view_course
2022-01-24 20:59:22,640,281,view_course
2022-01-24 21:01:24,640,281,rundown
2022-01-24 21:07:56,1551,197,view_course
2022-01-24 21:08:38,1551,197,detailed_description
2022-01-24 21:11:01,1551,197,rundown
2022-01-24 21:11:58,1428,379,view_course
2022-01-24 21:14:30,1428,379,detailed_description
2022-01-24 21:17:08,1428,379,teacher_profile
2022-01-24 21:17:44,721,86,view_course
2022-01-24 21:19:43,721,86,rundown
2022-01-24 21:20:00,1031,338,view_course
2022-01-24 21:21:37,1031,338,rundown
2022-01-24 21:30:13,1101,86,view_course
2022-01-24 21:32:59,1101,86,rundown
2022-01-24 21:34:19,396,98,view_course
2022-01-24 21:36:40,396,98,detailed_description
2022-01-24 21:36:56,1189,194,view_course
2022-01-24 21:47:12,1552,278,view_course
2022-01-24 21:56:01,253,86,view_course
2022-01-24 22:14:54,18,47,view_course
2022-01-24 22:24:23,904,266,view_course
2022-01-24 22:25:36,904,266,rundown
2022-01-24 22:27:14,904,266,institution
2022-01-24 22:32:53,487,283,view_course
2022-01-24 22:35:25,487,283,detailed_description
2022-01-24 22:36:00,487,283,rundown
2022-01-24 22:46:59,735,6,view_course
2022-01-24 22:49:24,735,6,institution
2022-01-24 22:49:27,1598,247,view_course
2022-01-24 22:51:06,1202,272,view_course
2022-01-24 22:51:14,1598,247,detailed_description
2022-01-24 22:51:15,1202,272,teacher_profile
2022-01-24 22:52:47,1598,247,teacher_profile
2022-01-24 22:59:16,269,42,view_course
2022-01-24 23:00:30,20,144,view_course
2022-01-24 23:04:33,1592,396,view_course
2022-01-24 23:07:31,1592,396,detailed_description
2022-01-24 23:10:03,1592,396,teacher_profile
2022-01-24 23:16:31,1536,344,view_course
2022-01-24 23:18:06,584,164,view_course
2022-01-24 23:18:45,319,383,view_course
2022-01-24 23:20:28,584,164,rundown
2022-01-24 23:21:24,319,383,detailed_description
2022-01-24 23:21:39,1547,162,view_course
2022-01-24 23:23:16,584,164,teacher_profile
2022-01-24 23:24:39,1547,162,detailed_description
2022-01-24 23:26:58,1547,162,teacher_profile
2022-01-24 23:38:24,241,334,view_course
2022-01-24 23:39:12,241,334,detailed_description
2022-01-24 23:41:01,241,334,teacher_profile
2022-01-24 23:42:49,1040,175,view_course
2022-01-24 23:43:49,966,327,view_course
2022-01-24 23:44:57,1268,301,view_course
2022-01-24 23:46:36,966,327,detailed_description
2022-01-24 23:47:06,1268,301,detailed_description
2022-01-24 23:54:13,1124,216,view_course
2022-01-24 23:55:32,891,1,view_course
2022-01-24 23:57:05,1341,224,view_course
2022-01-24 23:58:07,891,1,rundown
2022-01-25 00:14:20,1389,71,view_course
2022-01-25 00:15:56,222,109,view_course
2022-01-25 00:16:21,132,238,view_course
2022-01-25 00:16:33,1389,71,rundown
2022-01-25 00:16:57,222,109,rundown
2022-01-25 00:24:07,1072,398,view_course
2022-01-25 00:26:28,1072,398,rundown
2022-01-25 00:37:12,272,324,view_course
2022-01-25 00:37:23,850,63,view_course
2022-01-25 00:39:29,850,63,teacher_profile
2022-01-25 00:43:57,800,348,view_course
2022-01-25 00:45:05,800,348,detailed_description
2022-01-25 00:47:43,800,348,rundown
2022-01-25 01:35:48,1110,202,view_course
2022-01-25 01:45:18,1488,217,view_course
2022-01-25 01:47:47,1174,18,view_course
2022-01-25 01:47:53,1488,217,teacher_profile
2022-01-25 01:48:38,1488,217,institution
2022-01-25 01:49:38,688,29,view_course
